Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1746108914,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1746108915,2,,Aggregated,0.000000,0.000000,380,380,380,380,380,380,380,380,380,380,380,2,0,310.0,341.1618999962229,305.67319999681786,376.650599995628,377418.5
1746108916,4,,Aggregated,0.000000,0.000000,500,500,500,500,500,500,500,500,500,500,500,4,0,380.0,421.5463250002358,305.67319999681786,502.3624000023119,377418.5
1746108917,6,,Aggregated,1.000000,0.000000,500,500,630,630,630,630,630,630,630,630,630,6,0,500.0,490.96445000031963,305.67319999681786,630.4537000251003,377418.5
1746108918,10,,Aggregated,1.000000,0.000000,380,500,500,630,630,630,630,630,630,630,630,9,0,380.0,370.98955555120483,44.171799963805825,630.4537000251003,375490.77777777775
1746108919,12,,Aggregated,1.333333,0.000000,210,380,500,500,630,630,630,630,630,630,630,13,0,210.0,276.108484607763,24.404099967796355,630.4537000251003,373488.07692307694
1746108920,14,,Aggregated,2.000000,0.000000,240,340,410,500,630,630,630,630,630,630,630,18,0,210.0,264.2010555525,23.964099993463606,630.4537000251003,354444.3888888889
1746108921,16,,Aggregated,2.400000,0.000000,100,240,340,380,500,630,630,630,630,630,630,26,0,90,196.88369615379577,21.726600010879338,630.4537000251003,346021.1923076923
1746108922,18,,Aggregated,2.500000,0.000000,90,160,310,340,500,630,630,630,630,630,630,31,0,90,175.33869677666394,21.726600010879338,630.4537000251003,349373.87096774194
1746108923,20,,Aggregated,3.000000,0.000000,75,98,160,240,410,500,630,630,630,630,630,42,0,72,143.5663071447163,14.172700000926852,630.4537000251003,321478.8333333333
1746108924,22,,Aggregated,3.750000,0.000000,72,98,150,210,410,500,630,630,630,630,630,48,0,71,134.93524791798941,14.172700000926852,630.4537000251003,313699.0833333333
1746108925,24,,Aggregated,3.888889,0.000000,69,93,140,160,380,500,630,630,630,630,630,56,0,68,126.66237499901659,14.172700000926852,630.4537000251003,316245.71428571426
1746108926,26,,Aggregated,4.600000,0.000000,59,93,130,160,340,500,630,630,630,630,630,66,0,58,118.82890909151739,14.172700000926852,630.4537000251003,313028.4090909091
1746108927,28,,Aggregated,5.000000,0.000000,58,92,130,160,310,500,630,630,630,630,630,75,0,58,114.3132960004732,14.172700000926852,630.4537000251003,314897.86666666664
1746108928,30,,Aggregated,5.800000,0.000000,58,90,130,160,250,410,630,630,630,630,630,86,0,57,110.62790465007839,14.172700000926852,630.4537000251003,313087.9767441861
1746108929,32,,Aggregated,6.600000,0.000000,52,86,120,160,240,410,630,630,630,630,630,98,0,52,104.97508571324015,14.172700000926852,630.4537000251003,317949.67346938775
1746108930,34,,Aggregated,6.900000,0.000000,52,86,120,160,240,380,500,630,630,630,630,107,0,52,102.55919439200242,14.172700000926852,630.4537000251003,312565.85046728974
1746108931,36,,Aggregated,7.700000,0.000000,58,90,130,150,240,340,500,630,630,630,630,122,0,58,104.18835491825612,14.172700000926852,630.4537000251003,317594.3606557377
1746108932,38,,Aggregated,8.600000,0.000000,59,90,130,160,250,340,500,630,630,630,630,130,0,58,104.92819846168949,14.172700000926852,630.4537000251003,318057.3615384615
1746108933,40,,Aggregated,9.100000,0.000000,57,86,120,140,240,310,500,630,630,630,630,149,0,57,98.7845718116037,14.172700000926852,630.4537000251003,322874.25503355707
1746108934,42,,Aggregated,9.400000,0.000000,55,81,100,130,210,290,500,630,630,630,630,162,0,54,95.5844469124848,14.172700000926852,630.4537000251003,320542.962962963
1746108935,44,,Aggregated,10.200000,0.000000,57,80,99,130,200,290,500,630,630,630,630,178,0,55,92.97710112256804,14.172700000926852,630.4537000251003,318811.63483146066
1746108936,46,,Aggregated,10.500000,0.000000,58,86,100,130,210,290,500,630,630,630,630,197,0,58,94.18300507462531,14.172700000926852,630.4537000251003,324206.10152284265
1746108937,48,,Aggregated,11.800000,0.000000,59,86,100,130,210,290,410,500,630,630,630,214,0,59,93.284135512468,14.172700000926852,630.4537000251003,321813.65887850465
1746108938,50,,Aggregated,12.100000,0.000000,57,81,98,120,200,270,410,500,630,630,630,231,0,57,89.84038398099167,14.172700000926852,630.4537000251003,324154.0606060606
1746108939,50,,Aggregated,12.900000,0.000000,53,77,92,120,200,270,410,500,630,630,630,246,0,53,86.4515910552137,14.172700000926852,630.4537000251003,326806.10569105693
1746108940,50,,Aggregated,14.000000,0.000000,53,75,92,110,190,250,380,500,630,630,630,262,0,52,84.73923205947219,14.172700000926852,630.4537000251003,324418.179389313
1746108941,50,,Aggregated,14.500000,0.000000,52,75,92,110,190,270,380,500,630,630,630,272,0,52,84.663702204553,14.172700000926852,630.4537000251003,324839.54044117645
1746108942,50,,Aggregated,14.600000,0.000000,53,75,92,110,180,250,380,500,630,630,630,286,0,53,83.9777202783006,14.172700000926852,630.4537000251003,324410.64685314684
1746108943,50,,Aggregated,15.100000,0.000000,57,79,92,110,180,250,340,500,630,630,630,310,0,57,83.81129774047182,14.172700000926852,630.4537000251003,323343.7032258065
1746108944,50,,Aggregated,14.900000,0.000000,58,80,92,110,160,240,340,500,630,630,630,323,0,58,83.56862971934002,14.172700000926852,630.4537000251003,322984.2074303406
1746108945,50,,Aggregated,15.100000,0.000000,59,82,98,120,180,250,380,500,630,630,630,344,0,59,86.55163342810674,14.172700000926852,630.4537000251003,323709.9767441861
1746108946,50,,Aggregated,15.900000,0.000000,60,85,100,120,180,250,340,500,630,630,630,358,0,60,86.38612318240294,14.172700000926852,630.4537000251003,324539.9413407821
1746108947,50,,Aggregated,15.800000,0.000000,60,82,98,120,170,240,340,500,630,630,630,367,0,60,85.67819291391417,14.172700000926852,630.4537000251003,323699.38692098093
1746108948,50,,Aggregated,16.500000,0.000000,58,81,94,110,160,240,340,500,630,630,630,384,0,58,83.37656067533317,14.172700000926852,630.4537000251003,321216.6744791667
1746108949,50,,Aggregated,15.900000,0.000000,58,81,94,110,160,240,340,500,630,630,630,400,0,57,82.62159174817498,14.172700000926852,630.4537000251003,320673.8375
1746108950,50,,Aggregated,15.200000,0.000000,59,81,94,100,150,230,330,500,630,630,630,420,0,58,82.14502261779714,14.172700000926852,630.4537000251003,321602.7309523809
1746108951,50,,Aggregated,15.100000,0.000000,58,81,92,100,150,230,330,500,630,630,630,433,0,58,81.35952401729344,14.172700000926852,630.4537000251003,321541.0
1746108953,50,,Aggregated,15.300000,0.000000,57,79,90,100,150,230,330,500,630,630,630,445,0,57,80.33383393116044,14.172700000926852,630.4537000251003,320467.81573033705
1746108954,50,,Aggregated,16.000000,0.000000,55,75,90,100,150,230,330,500,630,630,630,465,0,55,78.20479999839638,14.172700000926852,630.4537000251003,321347.16559139785
1746108955,50,,Aggregated,15.700000,0.000000,52,73,89,98,140,220,330,500,630,630,630,486,0,52,75.92353250887896,14.172700000926852,630.4537000251003,319849.18518518517
1746108956,50,,Aggregated,15.700000,0.000000,52,72,88,96,140,220,330,500,630,630,630,498,0,52,74.74252871337279,14.172700000926852,630.4537000251003,319826.3734939759
1746108957,50,,Aggregated,15.300000,0.000000,50,70,87,94,140,220,310,410,630,630,630,514,0,50,73.17735836422162,14.172700000926852,630.4537000251003,320687.1770428016
1746108958,50,,Aggregated,15.200000,0.000000,48,68,86,94,140,210,310,410,630,630,630,530,0,48,71.73040037588129,14.172700000926852,630.4537000251003,320158.1471698113
1746108959,50,,Aggregated,15.600000,0.000000,48,68,86,92,140,200,310,410,630,630,630,544,0,47,70.88379521926126,14.172700000926852,630.4537000251003,320870.4136029412
1746108960,50,,Aggregated,15.900000,0.000000,45,66,84,90,130,200,290,410,630,630,630,564,0,45,69.24899148782434,14.172700000926852,630.4537000251003,322106.72340425535
1746108961,50,,Aggregated,15.700000,0.000000,44,65,83,90,130,200,290,410,630,630,630,575,0,44,68.55502138987346,14.172700000926852,630.4537000251003,322400.8591304348
1746108962,50,,Aggregated,16.300000,0.000000,44,64,82,90,130,200,290,410,630,630,630,591,0,44,67.97678696993083,14.172700000926852,630.4537000251003,323745.358714044
1746108963,50,,Aggregated,16.300000,0.000000,45,64,82,90,130,200,290,380,630,630,630,611,0,45,68.36307201175927,14.172700000926852,630.4537000251003,322562.7774140753
1746108964,50,,Aggregated,15.700000,0.000000,45,64,82,90,130,190,290,380,630,630,630,623,0,45,67.93967367450364,14.172700000926852,630.4537000251003,323000.7784911718
1746108965,50,,Aggregated,16.600000,0.000000,44,63,81,89,130,190,290,380,630,630,630,646,0,43,66.55557430214134,14.172700000926852,630.4537000251003,323297.6919504644
1746108966,50,,Aggregated,15.900000,0.000000,43,63,81,89,130,190,290,380,630,630,630,655,0,43,66.08465465517956,14.172700000926852,630.4537000251003,323937.0106870229
1746108967,50,,Aggregated,16.000000,0.000000,42,62,79,89,130,180,290,380,630,630,630,670,0,42,65.09522208822335,14.172700000926852,630.4537000251003,323006.12985074625
1746108968,50,,Aggregated,16.000000,0.000000,41,60,76,88,130,180,290,380,630,630,630,689,0,41,64.1526325096556,14.172700000926852,630.4537000251003,322859.25253991294
1746108969,50,,Aggregated,15.400000,0.000000,40,60,73,87,130,180,280,340,630,630,630,707,0,40,63.2020056562543,12.727599998470396,630.4537000251003,321130.2927864215
1746108970,50,,Aggregated,15.400000,0.000000,39,59,73,86,120,180,280,340,630,630,630,720,0,39,62.49294791527468,12.727599998470396,630.4537000251003,322050.8958333333
1746108971,50,,Aggregated,16.200000,0.000000,39,59,73,86,120,180,280,340,630,630,630,737,0,39,62.1598871084236,12.727599998470396,630.4537000251003,321255.55088195385
1746108972,50,,Aggregated,15.700000,0.000000,39,59,73,86,120,170,270,340,630,630,630,755,0,39,61.87327933614913,12.727599998470396,630.4537000251003,321132.1589403974
1746108973,50,,Aggregated,15.700000,0.000000,38,58,72,86,120,160,270,340,630,630,630,770,0,38,61.209359219034695,12.727599998470396,630.4537000251003,321208.3103896104
1746108974,50,,Aggregated,16.200000,0.000000,38,57,72,85,120,160,270,340,630,630,630,787,0,38,60.59603583062626,12.727599998470396,630.4537000251003,321008.7789072427
1746108975,50,,Aggregated,15.800000,0.000000,37,57,71,84,120,160,270,340,630,630,630,800,0,37,60.11425424818299,12.727599998470396,630.4537000251003,320056.76125
1746108976,50,,Aggregated,15.900000,0.000000,36,55,70,82,120,160,270,340,630,630,630,820,0,36,59.19409316897722,12.727599998470396,630.4537000251003,321229.037804878
1746108977,50,,Aggregated,15.300000,0.000000,36,55,69,81,110,160,270,340,630,630,630,836,0,36,58.64454449600603,12.727599998470396,630.4537000251003,321750.0490430622
1746108978,50,,Aggregated,16.100000,0.000000,36,55,70,81,110,160,270,340,630,630,630,845,0,36,59.015125323833686,12.727599998470396,630.4537000251003,321834.5467455621
1746108979,50,,Aggregated,16.300000,0.000000,35,54,69,81,110,160,270,340,630,630,630,865,0,35,58.31507444940238,12.727599998470396,630.4537000251003,322692.22543352604
1746108980,50,,Aggregated,15.500000,0.000000,35,54,68,80,110,160,270,340,630,630,630,879,0,35,57.900434355802446,12.727599998470396,630.4537000251003,322600.06484641635
1746108981,50,,Aggregated,15.400000,0.000000,36,56,70,81,110,150,270,340,630,630,630,899,0,36,58.308045160130504,12.727599998470396,630.4537000251003,322207.6785317019
1746108982,50,,Aggregated,15.700000,0.000000,36,56,70,82,110,150,270,330,630,630,630,920,0,36,58.75760315108852,12.727599998470396,630.4537000251003,323272.152173913
1746108983,50,,Aggregated,16.500000,0.000000,36,56,70,81,110,150,270,330,630,630,630,933,0,36,58.42198499357118,12.727599998470396,630.4537000251003,322112.088960343
1746108984,50,,Aggregated,16.300000,0.000000,37,56,70,81,110,150,270,330,630,630,630,950,0,37,58.321514314800304,12.727599998470396,630.4537000251003,322625.33684210526
1746108985,50,,Aggregated,15.800000,0.000000,37,57,70,81,110,150,250,330,630,630,630,967,0,37,58.38569948184155,12.727599998470396,630.4537000251003,322727.51292657707
